file,ex_index,level,overlap_pct,overlap_reverse_pct,best_match_other_idx,best_match_other_overlap_pct,shuffled_signal,verdict,touched_by_21b141a,folder,statement_start,solution_start
content/liceu/umanist/cls11/m1-prezentari-multimedia/lectia1-prezentare-eficienta.html,2,standard,10.6,15.6,1,1.5,False,ok,True,liceu/umanist,"Exercitiul 2 (Nivel standard) - Planificarea unui proiect Alege o tema dintr-o materie umanista (istorie, literatura, li","Tema aleasa: Romantismul romanesc (literatura). Slide 1 (titlu): Romantismul romanesc - autor, clasa, data. Slide 2 (cup"
content/liceu/umanist/cls11/m1-prezentari-multimedia/lectia1-prezentare-eficienta.html,3,performanta,31.9,47.8,1,10.1,False,ok,True,liceu/umanist,Exercitiul 3 (Nivel performanta) - Prezentare reala si evaluare reciproca Realizeaza efectiv prezentarea planificata la ,Aceasta este o activitate practica reala (creare + schimb + evaluare intre colegi); nu exista un raspuns unic de dat aic
content/liceu/umanist/cls11/m1-prezentari-multimedia/lectia2-audio-video.html,1,minim,27.8,30.3,2,2.8,False,ok,True,liceu/umanist,Exercitiul 1 (Nivel minim) — Identificare formate Un coleg ti-a trimis urmatoarele fisiere pentru un proiect comun: intr,"Format final: MP4 cu codec H.264 — este universal compatibil (Windows, Mac, telefon, browser, YouTube), spre deosebire d"
content/liceu/umanist/cls11/m1-prezentari-multimedia/lectia2-audio-video.html,2,standard,25.9,31.9,3,8.6,False,ok,True,liceu/umanist,Exercitiul 2 (Nivel standard) — Plan de montaj pentru documentar literar Pregatesti un documentar de 3 minute despre cur,"Plan de montaj, pas cu pas: Fade in din negru pe fotografia de epoca 1, cu titlul documentarului suprapus (titrare). Cli"
content/liceu/umanist/cls11/m1-prezentari-multimedia/lectia2-audio-video.html,3,performanta,15.9,25.0,1,4.5,False,ok,True,liceu/umanist,Exercitiul 3 (Nivel performanta) — Evaluare critica si decizie tehnica Profesorul de Stiinte Sociale ti-a dat urmatoarea,"Raspuns motivat, punct cu punct (schita — completeaz-o cu argumente proprii): Rezolutie/fps: Full HD (1920x1080), 25 fps"
content/liceu/umanist/cls11/m2-imagini-web/lectia1-imagine-digitala.html,1,minim,67.9,67.9,2,14.3,False,ok,True,liceu/umanist,Exercitiul 1 (Nivel minim) — Clasificare Clasifica urmatoarele fisiere in raster sau vectorial si indica tipul de compre,"Clasificare fisier cu fisier (tip / compresie / transparenta): fotografie_muzeul_national.jpg - raster, compresie lossy "
content/liceu/umanist/cls11/m2-imagini-web/lectia1-imagine-digitala.html,2,standard,26.2,22.9,3,16.7,False,ok,True,liceu/umanist,Exercitiul 2 (Nivel standard) — Alegerea formatului potrivit Esti editorul revistei literare a clasei. Ai urmatoarele im,"Format, model de culoare si rezolutie pentru fiecare situatie: a) Fotografie autor, online - JPG (fotografie, compresie "
content/liceu/umanist/cls11/m2-imagini-web/lectia1-imagine-digitala.html,3,performanta,17.2,18.6,2,7.8,False,ok,True,liceu/umanist,Exercitiul 3 (Nivel performanta) — Analiza unui scenariu de arhivare Un coleg a scanat 10 pagini dintr-un manuscris medi,"Schita de rezolvare (elevul calculeaza, nu copiaza un raspuns gata facut): De ce nu TIFF direct pe web: 120 MB inseamna "
content/liceu/umanist/cls11/m2-imagini-web/lectia2-pagini-web.html,1,minim,37.8,42.5,2,11.1,False,ok,True,liceu/umanist,Exercitiul 1 (Nivel minim) — Identifica tagurile Citeste urmatorul fragment HTML si raspunde: <h2>Renasterea italiana</h,"Raspunsuri punct cu punct: a) Tagul este <h2> - titlu de nivel 2 (subtitlu de sectiune, sub h1). b) Cuvintele pictor, sc"
content/liceu/umanist/cls11/m2-imagini-web/lectia2-pagini-web.html,2,standard,32.0,41.0,1,18.0,False,ok,True,liceu/umanist,Exercitiul 2 (Nivel standard) — Construieste o pagina HTML Creeaza referat.html pentru un referat de istorie sau literat,"Model de referat.html (adapteaza titlul si continutul la subiectul tau): <!DOCTYPE html> <html lang=""ro""> <head> <meta c"
content/liceu/umanist/cls11/m2-imagini-web/lectia2-pagini-web.html,3,performanta,34.4,52.4,2,12.5,False,ok,True,liceu/umanist,"Exercitiul 3 (Nivel performanta) — Adauga stilizare CSS Pornind de la Exercitiul 2, adauga stil.css legat corect din <he","Schita (scrie tu CSS-ul complet, nu-l copia gata facut): In <head> , adauga <link rel=""stylesheet"" href=""stil.css""> dupa"
content/liceu/umanist/cls12/m1-competente-digitale/lectia1-calculator-fisiere.html,1,minim,33.3,47.2,3,15.7,False,ok,True,liceu/umanist,Exercitiul 1 (Nivel minim) -- Identificare si organizare Pe desktop-ul calculatorului ai urmatoarele fisiere: tema.docx ,"Pasi: Clic dreapta pe desktop > New > Folder (sau Ctrl+Shift+N ), apoi scrie numele Sarcini_TIC si Enter . Selecteaza to"
content/liceu/umanist/cls12/m1-competente-digitale/lectia1-calculator-fisiere.html,2,standard,31.6,47.4,3,12.3,False,ok,True,liceu/umanist,Exercitiul 2 (Nivel standard) -- Structura de proiect literar Trebuie sa predai un proiect pentru ora de Limba Romana de,"Structura de foldere (in Documente, Ctrl+Shift+N de fiecare data cand creezi un folder): Proiect_Eminescu (folder princi"
content/liceu/umanist/cls12/m1-competente-digitale/lectia1-calculator-fisiere.html,3,performanta,30.1,42.3,2,12.3,False,ok,True,liceu/umanist,Exercitiul 3 (Nivel performanta) -- Scenariu complet proba D Simuleaza un scenariu de proba practica: (1) Primesti pe st,"Schita de rezolvare (nivel performanta -- nu produsul gata, ci ordinea corecta a pasilor): Deschide This PC > unitatea E"
content/liceu/umanist/cls12/m1-competente-digitale/lectia2-procesare-text.html,1,minim,33.9,47.6,3,23.7,False,ok,False,liceu/umanist,"Exercitiul 1 (Nivel minim) — Fisa de lectura formatata Deschide un document nou. Seteaza pagina: A4, orientare portret, ",Rezolvare pas cu pas: Setezi pagina intai: Aspect pagina → Dimensiune → A4; Aspect pagina → Orientare → Portret; Aspect 
content/liceu/umanist/cls12/m1-competente-digitale/lectia2-procesare-text.html,2,standard,30.4,56.4,1,10.8,False,ok,False,liceu/umanist,Exercitiul 2 (Nivel standard) — Tabel cronologic si portret In acelasi document adauga un tabel cu 4 coloane si 6 randur,"Rezolvare pas cu pas: Tabelul: pui cursorul sub paragrafe → Inserare → Tabel → Inserare tabel → 4 coloane, 6 randuri → O"
content/liceu/umanist/cls12/m1-competente-digitale/lectia2-procesare-text.html,3,performanta,24.3,51.6,1,10.3,False,ok,False,liceu/umanist,Exercitiul 3 (Nivel performanta) — Referat complet tip proba D Redacteaza un referat cu tema Marea Unire de la 1 Decembr,"Schita de rezolvare (continutul istoric il scrii tu): Pagina intai: A4, margini 2,5 cm, portret — din fila Aspect pagina"
content/liceu/umanist/cls12/m1-competente-digitale/lectia3-calcul-tabelar.html,1,minim,26.5,37.1,2,6.1,False,ok,False,liceu/umanist,"Exercitiul 1 (Nivel minim) — Tabel bibliografic simplu Creati o foaie de calcul cu coloanele: Autor , Titlu , An publica","Structura tabelului, rand 1 = antet: A-Autor, B-Titlu, C-An publicare, D-Nr. pagini. Completati 6 randuri (2-7), de exem"
content/liceu/umanist/cls12/m1-competente-digitale/lectia3-calcul-tabelar.html,2,standard,32.1,40.9,1,8.9,False,ok,False,liceu/umanist,Exercitiul 2 (Nivel standard) — Rezultatele unui concurs de dezbateri Creati un tabel cu 10 participanti la un concurs d,"Antet rand 1: A-Nume, B-Echipa, C-Nota argumentare, D-Nota discurs. Completati 10 randuri de date (2-11), apoi: Coloana "
content/liceu/umanist/cls12/m1-competente-digitale/lectia3-calcul-tabelar.html,3,performanta,36.5,39.7,2,16.2,False,ok,False,liceu/umanist,Exercitiul 3 (Nivel performanta) — Inventar patrimoniu cultural Creati un tabel cu 15 obiecte de muzeu cu coloanele: Cod,"Schita, nu produsul integral: Antet rand 1 (A-F): Cod, Denumire, Categorie, Secol creare, Stare conservare, Valoare esti"
content/liceu/umanist/cls12/m1-competente-digitale/lectia4-prezentari-internet.html,1,minim,39.4,57.8,3,12.1,False,ok,False,liceu/umanist,Exercitiul 1 (Nivel minim) — Prezentare simpla Creati o prezentare PowerPoint cu 4 diapozitive pe tema „Curentele litera,"Diapozitiv 1 (titlu): ""Curentele literare in secolul al XIX-lea romanesc"" + numele elevului + clasa a XII-a (macheta Tit"
content/liceu/umanist/cls12/m1-competente-digitale/lectia4-prezentari-internet.html,2,standard,35.4,46.7,1,17.7,False,ok,False,liceu/umanist,"Exercitiul 2 (Nivel standard) — Animatii si documentare Pornind de la prezentarea de la Exercitiul 1, adaugati elemente ","Imagine Eminescu pe slide-ul Romantism: pe commons.wikimedia.org cauti ""Mihai Eminescu"", alegi un fisier marcat domeniu "
content/liceu/umanist/cls12/m1-competente-digitale/lectia4-prezentari-internet.html,3,performanta,26.7,31.5,1,11.6,False,ok,False,liceu/umanist,Exercitiul 3 (Nivel performanta) — Proiect integrat cu evaluarea surselor Realizati o prezentare completa (6-8 diapoziti,"Schita, nu produsul finit - completeaza cu tema ta: Structura: Titlu (tema+autor+clasa) - Cuprins (4-5 puncte) - 3-4 sli"
content/liceu/umanist/cls12/m1-competente-digitale/lectia5-editare-imagini.html,1,minim,23.3,31.8,3,8.3,False,ok,False,liceu/umanist,"Exercitiul 1 (Nivel minim) — Format si rezolutie potrivite Pentru fiecare situatie de mai jos, alege formatul (JPEG, PNG","Raspunsurile, cu justificarea: (a) Fotografie trimisa pe e-mail: JPEG , 72 DPI . Este o fotografie, nu are nevoie de tra"
content/liceu/umanist/cls12/m1-competente-digitale/lectia5-editare-imagini.html,2,standard,18.2,32.7,3,5.7,False,ok,False,liceu/umanist,Exercitiul 2 (Nivel standard) — Calcul si flux de lucru Ai o fotografie de 3000 x 2000 pixeli facuta la expozitia de art,"a) Calculul variantei B. Pixeli = (cm : 2,54) x DPI = (12 : 2,54) x 300 = 4,724 x 300 ≈ 1417 pixeli latime. Fotografia a"
content/liceu/umanist/cls12/m1-competente-digitale/lectia5-editare-imagini.html,3,performanta,13.7,35.3,2,6.3,False,ok,False,liceu/umanist,Exercitiul 3 (Nivel performanta) — Pagina de portofoliu cu imagini Pregatesti o pagina de portofoliu pentru cercul de le,Schita de rezolvare — procedura completa ramane de scris de tine; aici sunt structura si capcanele. a) Structura procedu
content/liceu/umanist/cls12/m1-competente-digitale/lectia6-proiect-integrator.html,1,minim,28.3,34.1,3,18.9,False,ok,False,liceu/umanist,"Exercitiul 1 (Nivel minim) — Planificarea dosarului Alegeti o tema umanista (ex: „Unirea Principatelor Romane 1859"", „Re","Tema aleasa: Unirea Principatelor Romane, 1859 . Clasa: a XII-a, profil Umanist. Fisierele de creat (minim 3): referat_u"
content/liceu/umanist/cls12/m1-competente-digitale/lectia6-proiect-integrator.html,2,standard,35.1,59.1,3,17.6,False,ok,False,liceu/umanist,Exercitiul 2 (Nivel standard) — Documentul si tabelul de surse Creati un document Word cu urmatoarele elemente pentru te,"Document Word, tema: Unirea Principatelor Romane, 1859 . Pagina de titlu: ""Unirea Principatelor Romane (1859)"" centrat, "
content/liceu/umanist/cls12/m1-competente-digitale/lectia6-proiect-integrator.html,3,performanta,44.0,57.1,2,9.9,False,ok,False,liceu/umanist,"Exercitiul 3 (Nivel performanta) — Proiect integrator complet Realizati un dosar digital complet pe tema aleasa, respect","Aceasta cerinta nu se rezolva ""de-a gata"" - e proiectul final al modulului. Schita de lucru, nu produsul finit: Porniti "
content/liceu/umanist/cls9/m1-sisteme-retele/lectia1-sisteme-calcul.html,1,minim,62.1,56.2,2,10.3,False,ok,False,liceu/umanist,Exercitiul 1 (Nivel minim) — Clasifica componentele Sorteaza urmatoarele componente in coloanele Hardware si Software : ,"Hardware (il poti atinge, e fizic): tastatura procesor Intel Core i5 ecran LCD RAM 8 GB stick USB 32 GB imprimanta Softw"
content/liceu/umanist/cls9/m1-sisteme-retele/lectia1-sisteme-calcul.html,2,standard,47.5,50.0,1,7.5,False,ok,False,liceu/umanist,Exercitiul 2 (Nivel standard) — Planifica-ti biblioteca digitala Creaza pe calculatorul tau o structura de foldere pentr,Exemplu de structura corecta (adapteaz-o cu materiile tale): Scoala/Clasa_IX/Romana/Referate/ si Scoala/Clasa_IX/Romana/
content/liceu/umanist/cls9/m1-sisteme-retele/lectia1-sisteme-calcul.html,3,performanta,22.2,31.6,2,3.7,False,ok,False,liceu/umanist,"Exercitiul 3 (Nivel performanta) — Investigheaza si argumenteaza Un coleg sustine ca ""daca ai RAM mai multa, nu mai ai n","Nu iti dam eseul gata, doar schema de urmat: Teza : afirmatia e gresita, RAM si SSD/HDD au roluri diferite. Argument 1 :"
content/liceu/umanist/cls9/m1-sisteme-retele/lectia2-retele-internet.html,1,minim,37.0,43.6,3,8.7,False,ok,False,liceu/umanist,Exercitiul 1 (Nivel minim) — Clasificare retele si servicii Asociaza fiecare situatie cu tipul corect de retea (LAN / MA,"Rezolvare, situatie cu situatie: a) Cauti informatii pe Wikipedia - Tip retea: Internet (serverul Wikipedia e undeva in "
content/liceu/umanist/cls9/m1-sisteme-retele/lectia2-retele-internet.html,2,standard,42.6,44.2,1,3.7,False,ok,False,liceu/umanist,Exercitiul 2 (Nivel standard) — Evaluarea surselor pentru un referat Trebuie sa scrii un referat despre „Efectele Revolu,"Evaluare dupa criteriile din lectie (autor, institutie/autoritate, data, scop, verificare incrucisata): A) Blog, fara au"
content/liceu/umanist/cls9/m1-sisteme-retele/lectia2-retele-internet.html,3,performanta,32.0,35.8,1,2.7,False,ok,False,liceu/umanist,Exercitiul 3 (Nivel performanta) — Traseul unui pachet si securitatea datelor Esti jurnalist de investigatie si trimiti ,Schita de rezolvare (nu raspunsul complet - tu adaugi detaliile): a) Traseul - ordinea din lectie: documentul e impachet
content/liceu/umanist/cls9/m2-societate-digitala/lectia1-identitate-siguranta.html,1,minim,11.4,42.1,3,4.3,False,ok,False,liceu/umanist,Exercitiul 1 (Nivel minim) — Analiza parolelor Analizeaza urmatoarele parole si clasifica-le in slaba / medie / puternic,"Clasificare pe baza criteriilor din lectie (lungime minim 12 caractere, mix de tipuri, fara date personale, fara cuvinte"
content/liceu/umanist/cls9/m2-societate-digitala/lectia1-identitate-siguranta.html,2,standard,31.2,51.3,3,4.7,False,ok,False,liceu/umanist,Exercitiul 2 (Nivel standard) — Drepturi de acces in practica Imagineaza-ti o retea informatica a unei scoli cu urmatori,"Tabel DA/NU (redat ca lista), aplicand principiul ""drepturi minime necesare"" din lectie: Citire fisiere comune: elev DA,"
content/liceu/umanist/cls9/m2-societate-digitala/lectia1-identitate-siguranta.html,3,performanta,13.2,26.1,2,6.6,False,ok,False,liceu/umanist,Exercitiul 3 (Nivel performanta) — Ghid de securitate informatica Redacteaza un ghid de securitate informatica de o pagi,Schita de rezolvare (nu textul integral - il scrii tu): Titlu si introducere (2-3 randuri): de ce conteaza siguranta inf
content/liceu/umanist/cls9/m2-societate-digitala/lectia2-drepturi-gdpr.html,1,minim,23.8,45.5,2,3.2,False,ok,False,liceu/umanist,Exercitiul 1 (Nivel minim) — Identifica licenta Cauta pe Wikimedia Commons (commons.wikimedia.org) o imagine cu tema ist,"Metoda de lucru pe Wikimedia Commons: deschide commons.wikimedia.org, cauta cu termeni precisi (ex: ""Mihai Viteazul port"
content/liceu/umanist/cls9/m2-societate-digitala/lectia2-drepturi-gdpr.html,2,standard,24.7,41.9,3,4.1,False,ok,False,liceu/umanist,Exercitiul 2 (Nivel standard) — Citat corect vs. plagiat Ai la dispozitie un fragment din romanul Ion de Liviu Rebreanu ,"Varianta corecta (citat): In romanul Ion , Liviu Rebreanu leaga destinul personajului de legatura ancestrala cu tarina: "
content/liceu/umanist/cls9/m2-societate-digitala/lectia2-drepturi-gdpr.html,3,performanta,20.2,36.0,1,1.1,False,ok,False,liceu/umanist,Exercitiul 3 (Nivel performanta) — Audit GDPR al unui formular scolar Imaginati-va ca scoala distribuie un formular onli,"Nu da nota de informare gata scrisa - fa intai analiza: Necesare (se pastreaza): nume, prenume, clasa - servesc identifi"
content/liceu/umanist/cls9/m2-societate-digitala/lectia3-comunicare-ai.html,1,minim,27.8,40.8,2,4.2,False,ok,False,liceu/umanist,"Exercitiul 1 (Nivel minim) - Identifica forma potrivita Pentru fiecare situatie de mai jos, alege forma de comunicare di","Fiecare situatie cere alta forma de comunicare digitala, in functie de sincronism si context: Referat catre profesorul d"
content/liceu/umanist/cls9/m2-societate-digitala/lectia3-comunicare-ai.html,2,standard,35.5,55.0,1,3.2,False,ok,False,liceu/umanist,"Exercitiul 2 (Nivel standard) - Redacteaza un e-mail formal Redacteaza un e-mail formal complet cu subiect, formula de s",E-mail formal catre Biblioteca Judeteana: Catre: biblioteca.judeteana@exemplu.ro Subiect: Solicitare acces la fondul de 
content/liceu/umanist/cls9/m2-societate-digitala/lectia3-comunicare-ai.html,3,performanta,21.9,25.9,1,1.6,False,ok,False,liceu/umanist,Exercitiul 3 (Nivel performanta) - Audit critic AI Ai folosit un chatbot AI si ai obtinut urmatorul raspuns la intrebare,"Schita de rezolvare (nu solutia gata facuta): Citeste fiecare titlu si an din raspunsul AI si verifica-l separat, unul c"
content/profesional/maistri/an1/c1-aplicatii-software/lectia1-structura-tabelului.html,1,minim,21.4,34.6,3,23.8,True,suspect,False,profesional/maistri,"Exercitiul 1 (Nivel minim) — Text, numar sau data? Ai urmatoarele sase valori care ar putea aparea intr-o evidenta de at","Regula din lectie: dupa Enter, textul se lipeste la stanga celulei, iar numerele si datele calendaristice (care sunt tot"
content/profesional/maistri/an1/c1-aplicatii-software/lectia1-structura-tabelului.html,2,standard,37.5,35.7,1,12.5,False,ok,False,profesional/maistri,Exercitiul 2 (Nivel standard) — Construieste o evidenta noua Un coleg de la sectia de electrica auto a consumat in luna ,"Randul 1 (antet, text, aliniat stanga): A1=Data, B1=Denumire piesa, C1=Cod piesa, D1=Cantitate, E1=Pret unitar (lei). Co"
content/profesional/maistri/an1/c1-aplicatii-software/lectia1-structura-tabelului.html,3,performanta,24.1,30.4,1,6.9,False,ok,False,profesional/maistri,Exercitiul 3 (Nivel performanta) — Gaseste si repara greseala Colegul tau a facut o evidenta si a scris in coloana E (Pr,"Schita de rezolvare, nu solutia completa - explicatia in cuvinte proprii ramane de facut de tine. Observa alinierea: E2 "
content/profesional/maistri/an1/c1-aplicatii-software/lectia2-formatare.html,1,minim,51.5,43.6,2,30.3,False,ok,False,profesional/maistri,"Exercitiul 1 (Nivel minim) — Format Moneda si borduri Ai urmatorul tabel introdus fara niciun format, in Excel sau echiv","Rezolvare, pas cu pas: Selecteaza coloana Pret unitar (D2:D5), apasa Ctrl+1 , alege categoria Moneda si seteaza Zecimale"
content/profesional/maistri/an1/c1-aplicatii-software/lectia2-formatare.html,2,standard,41.5,43.6,3,24.4,False,ok,False,profesional/maistri,Exercitiul 2 (Nivel standard) — Valoare de stoc si formatare conditionata La tabelul din exercitiul 1 adauga coloana Sto,"Rezolvare: Adauga coloana E, Stoc minim: A101=5, A102=3, A103=6, A104=4. Adauga coloana F, Valoare stoc: in F2 scrie =C2"
content/profesional/maistri/an1/c1-aplicatii-software/lectia2-formatare.html,3,performanta,34.6,45.8,2,23.1,False,ok,False,profesional/maistri,"Exercitiul 3 (Nivel performanta) — Fisa completa de raft, cu grad de ocupare Continui tabelul cu inca o piesa: A105, Anv","Schita de rezolvare (nivel performanta - urmeaza structura, nu copia un produs gata facut): Insereaza un rand nou deasup"
content/profesional/maistri/an1/c1-aplicatii-software/lectia3-prelucrarea-informatiilor.html,1,minim,92.3,35.3,3,61.5,False,ok,False,profesional/maistri,"Exercitiul 1 (Nivel minim) — Valoarea liniilor si subtotalul Ai urmatorul tabel: coloana B = Cantitate (sau Ore, pentru ",Formula e aceeasi la toate liniile: Valoare = Cantitate x Pret unitar (sau Ore x Tarif orar la manopera). D2 (filtru aer
content/profesional/maistri/an1/c1-aplicatii-software/lectia3-prelucrarea-informatiilor.html,2,standard,68.4,39.4,3,10.5,False,ok,False,profesional/maistri,Exercitiul 2 (Nivel standard) — Compari furnizori si numeri ofertele primite Pentru o baterie auto ai primit oferte de l,"Ofertele numerice din B2:B6 sunt 320, 295, 310 si 340 lei. Celula cu textul ""nu a raspuns"" nu e numar, deci SUM, AVERAGE"
content/profesional/maistri/an1/c1-aplicatii-software/lectia3-prelucrarea-informatiilor.html,3,performanta,45.8,34.9,1,25.0,False,ok,False,profesional/maistri,"Exercitiul 3 (Nivel performanta) — Deviz complet cu piese, manopera, conditie de stoc si TVA Construiesti un deviz pentr","Schita de rezolvare, nu rezultatul gata calculat: (a) Aceeasi formula la toate 3 randuri: =B2*C2 , =B3*C3 , =B4*C4 (si l"
content/profesional/maistri/an1/c1-aplicatii-software/lectia4-diagrame.html,1,minim,42.2,42.2,2,15.6,False,ok,False,profesional/maistri,"Exercitiul 1 (Nivel minim) — Alege tipul corect de diagrama Pentru fiecare situatie de mai jos, scrie ce tip de diagrama","Tipul de diagrama se alege dupa ce vrei sa arati, nu dupa cum arata mai bine (Atomul 2): a) Coloana - compari 4 mecanici"
content/profesional/maistri/an1/c1-aplicatii-software/lectia4-diagrame.html,2,standard,28.3,31.9,3,18.9,False,ok,False,profesional/maistri,Exercitiul 2 (Nivel standard) — Construieste o diagrama pornind de la date reale Ai urmatorul consum lunar de piese de s,"1. Calcul: Total = 3200+2900+3450+3100+3900+3600 = 20150 lei . Media lunara = 20150 : 6 = 3358,3 lei/luna (rotunjit la o"
content/profesional/maistri/an1/c1-aplicatii-software/lectia4-diagrame.html,3,performanta,34.3,36.4,1,11.4,False,ok,False,profesional/maistri,Exercitiul 3 (Nivel performanta) — Corecteaza o diagrama gresita Scenariu: Un coleg a facut o diagrama Placinta cu cauze,"1. Calcul: Total defectiuni = 18+12+9+5+4+3+2+2+2 = 57 . Primele 3 cauze (baterie+curea+bujii) = 18+12+9 = 39, adica 39:"
content/profesional/maistri/an1/c1-aplicatii-software/lectia5-inserare-obiecte.html,1,minim,30.2,57.6,3,7.9,False,ok,False,profesional/maistri,Exercitiul 1 (Nivel minim) — Insereaza si redimensioneaza Deschide un document Word nou. Insereaza o poza oarecare de pe,"Rezolvare pas cu pas: Insert -> Pictures -> This Device, alegi o poza de pe calculator si apesi Insert. Poza apare la ma"
content/profesional/maistri/an1/c1-aplicatii-software/lectia5-inserare-obiecte.html,2,standard,22.8,35.1,3,10.5,False,ok,False,profesional/maistri,Exercitiul 2 (Nivel standard) — Adnotare cu sageti Foloseste poza inserata la exercitiul 1 (sau alta poza cu un obiect v,"Rezolvare pas cu pas: Cu poza deja in document, Insert -> Shapes -> alegi sageata (Arrow). Tragi cu mouse-ul de la punct"
content/profesional/maistri/an1/c1-aplicatii-software/lectia5-inserare-obiecte.html,3,performanta,41.6,60.9,2,8.9,False,ok,False,profesional/maistri,Exercitiul 3 (Nivel performanta) — Fisa de constatare completa Construieste o fisa de constatare completa pentru un caz ,"Schita de rezolvare (structura si capcane, nu solutia completa): Antet: primul paragraf, cu cele 4 date din enunt (modul"
content/profesional/maistri/an1/c1-aplicatii-software/lectia6-evaluare-c1.html,1,minim,33.3,47.6,3,6.7,False,ok,False,profesional/maistri,"Exercitiul 1 (Nivel minim) — Structura foii ""Evidenta"" Deschide o foaie de calcul noua si construieste foaia ""Evidenta"" ","Creezi un registru nou si redenumesti prima foaie Evidenta . Pe randul 1 scrii antetul, cate un titlu pe celula, apoi se"
content/profesional/maistri/an1/c1-aplicatii-software/lectia6-evaluare-c1.html,2,standard,50.0,36.7,3,31.8,False,ok,False,profesional/maistri,"Exercitiul 2 (Nivel standard) — Deviz cu formule Pentru urmatoarea interventie, construieste foaia ""Deviz"" dupa modelul ","Pe foaia ""Deviz"": B1 = 55 (tarif orar), B2 = 0,21 formatat ca procent (21%). Antet pe randul 4: A4 Nr.crt, B4 Cost piese"
content/profesional/maistri/an1/c1-aplicatii-software/lectia6-evaluare-c1.html,3,performanta,39.7,52.9,2,16.2,False,ok,False,profesional/maistri,"Exercitiul 3 (Nivel performanta) — Registrul complet, cu greseala de gasit Un coleg iti trimite un deviz cu 3 interventi","Ce se intampla la copiere: pe randul 5 formula =C5*B1 e corecta (B1=60, tariful orar). Copiata pe randul 6, referinta re"
content/profesional/maistri/an1/c2-baze-de-date/lectia1-tipuri-de-date.html,1,minim,36.8,63.6,3,24.6,False,ok,False,profesional/maistri,"Exercitiul 1 (Nivel minim) — Alege tipul de date corect Pentru fiecare camp de mai jos, scrie tipul de date potrivit (Te","Rezolvare pentru fiecare camp, dupa modelul din lectie: Cod_Piesa (""00452"") este Text . E un identificator cu zerouri la"
content/profesional/maistri/an1/c2-baze-de-date/lectia1-tipuri-de-date.html,2,standard,31.7,42.6,1,22.2,False,ok,False,profesional/maistri,Exercitiul 2 (Nivel standard) — Gaseste greselile de tip de date Un coleg a construit tabelul asa: campul Cod_Piesa e se,"Analiza pe fiecare camp: Cod_Piesa ca Numar : ""00187"" devine 187 pentru ca zerourile din fata nu au valoare matematica s"
content/profesional/maistri/an1/c2-baze-de-date/lectia1-tipuri-de-date.html,3,performanta,30.4,38.9,1,18.8,False,ok,False,profesional/maistri,Exercitiul 3 (Nivel performanta) — Comanda de placute de frana Atelierul primeste o factura de la furnizor: 18 seturi de,"a) Valoare totala: 18 seturi x 84,75 lei = 1525,50 lei . b) Expirare garantie: 10.06.2026 + 180 zile. Zile ramase in iun"
content/profesional/maistri/an1/c2-baze-de-date/lectia2-structura-bazei.html,1,minim,44.4,51.1,3,13.0,False,ok,False,profesional/maistri,"Exercitiul 1 (Nivel minim) — Tabelul Furnizori Atelierul tine si o evidenta a furnizorilor de piese, intr-un tabel Furni","a) Toate cele 5 coloane sunt campuri: ID_Furnizor, Denumire_Firma, CUI, Oras si Telefon — fiecare e o categorie de infor"
content/profesional/maistri/an1/c2-baze-de-date/lectia2-structura-bazei.html,2,standard,64.7,28.9,3,17.6,False,ok,False,profesional/maistri,"Exercitiul 2 (Nivel standard) — Interogare pe hartie Ai urmatoarele date, identice ca structura cu tabelele din lectie, ","Parcurgi lista de interventii si grupezi randurile dupa Cod_Auto, la fel ca in exemplul cu ID_Auto=1 din lectie. ID_Auto"
content/profesional/maistri/an1/c2-baze-de-date/lectia2-structura-bazei.html,3,performanta,24.6,39.5,1,11.6,False,ok,False,profesional/maistri,Exercitiul 3 (Nivel performanta) — Proiecteaza doua tabele legate Atelierul vrea sa tina si evidenta pieselor de schimb ,"Nu-ti dau tabelele gata facute — o schita si capcanele de evitat, ca la orice exercitiu de performanta. Pasi: Porneste d"
content/profesional/maistri/an1/c2-baze-de-date/lectia3-operatii-pe-tabel.html,1,minim,18.5,32.4,2,16.9,False,ok,False,profesional/maistri,Exercitiul 1 (Nivel minim) — Adauga si sterge o inregistrare Ai tabelul Piese_Stoc cu cele 5 inregistrari din lectie (Bu,"(a) Adaugarea Filtrului de aer FA88: mergi pe ultimul rand din tabel, marcat cu asterisc (*) - acolo apare urmatoarea in"
content/profesional/maistri/an1/c2-baze-de-date/lectia3-operatii-pe-tabel.html,2,standard,30.8,40.0,1,28.8,False,ok,False,profesional/maistri,Exercitiul 2 (Nivel standard) — Sorteaza si filtreaza Pornind de la cele 5 inregistrari ramase in tabelul Piese_Stoc dup,(a) Sortare descrescatoare dupa pret_achizitie (pe cele 5 inregistrari ramase dupa Exercitiul 1): 1. Curea distributie C
content/profesional/maistri/an1/c2-baze-de-date/lectia3-operatii-pe-tabel.html,3,performanta,20.2,39.5,1,6.0,False,ok,False,profesional/maistri,"Exercitiul 3 (Nivel performanta) — Proiecteaza validarile Atelierul vrea sa adauge in tabelul Piese_Stoc un camp nou, ca",Schita de rezolvare (nu raspunsul gata facut): (a) Required: gandeste-te ce inseamna un camp gol pentru cantitate_minima
